customer_id,account_age,recency,frequency,engagement_duration,feature_usage_count,plan_tier,support_tickets,billing_issues,marketing_ctr,nps_score,inactivity_streak,churn
CUST_028980,863,5,17,9.599067189695337,9,Standard,1,0,24.79,,2,0
CUST_028981,230,10,10,0.07295281149020766,5,Enterprise,2,0,51.23,,0,0
CUST_028982,25,1,18,21.695890676854614,9,Basic,1,0,43.28,,18,0
CUST_028983,85,0,13,115.72225696595007,4,Premium,2,2,25.1,,4,0
CUST_028984,2,4,12,39.459353875866626,6,Premium,0,2,58.88,7.0,4,0
CUST_028985,547,2,14,50.231822819175505,5,Basic,0,0,20.0,5.0,8,1
CUST_028986,617,16,0,0.0,0,Basic,0,1,10.04,1.0,24,1
CUST_028987,2257,7,22,21.584688446356505,6,Basic,0,0,12.89,,3,0
CUST_028988,193,3,11,13.896866014847243,6,Premium,4,0,0.98,,9,0
CUST_028989,7,4,10,47.347750698926596,2,Standard,0,0,36.69,,9,1
CUST_028990,97,0,14,9.375515407054465,3,Basic,1,0,11.19,,3,0
CUST_028991,323,17,0,,0,Basic,2,1,0.37,,17,1
CUST_028992,1193,7,10,7.582312805121724,9,Basic,0,3,37.94,5.0,1,1
CUST_028993,39,13,12,6.3303512526821315,6,Premium,1,0,47.14,7.0,10,0
CUST_028994,47,1,20,33.71256527403565,16,Basic,0,1,29.8,7.0,14,0
CUST_028995,441,5,22,15.272912022871923,7,Enterprise,7,0,15.24,10.0,0,0
CUST_028996,401,2,22,10.216881643261225,6,Standard,2,0,37.5,6.0,18,0
CUST_028997,105,0,17,4.74613656119375,7,Enterprise,2,0,31.79,,10,0
CUST_028998,612,37,0,0.0,0,Premium,4,0,4.22,2.0,37,1
CUST_028999,50,10,9,15.951037068964943,2,Basic,0,0,35.72,,4,0
CUST_029000,949,4,9,11.870938517259479,4,Premium,3,0,26.66,,2,0
CUST_029001,81,2,19,12.953075692790447,13,Standard,0,1,,,6,0
CUST_029002,30,1,18,24.724618624864462,10,Premium,4,0,47.03,,3,0
CUST_029003,151,0,22,40.16864080239189,7,Standard,0,1,30.1,,0,0
CUST_029004,75,0,15,6.427309825711893,6,Basic,1,2,27.41,6.0,3,0
CUST_029005,273,1,15,35.70043041173529,14,Basic,2,1,11.85,,4,0
CUST_029006,423,13,7,0.987515598858771,5,Basic,0,1,25.59,,5,0
CUST_029007,246,10,5,19.68001105322702,5,Enterprise,3,0,37.92,,4,0
CUST_029008,394,10,5,4.859122926601318,7,Enterprise,7,0,8.98,5.0,2,1
CUST_029009,165,10,7,11.296449354997014,6,Basic,0,2,9.08,,5,0
CUST_029010,10,1,18,21.762071370327636,9,Premium,4,1,29.91,5.0,6,0
CUST_029011,1333,5,22,63.538242482260756,6,Basic,0,0,23.47,9.0,2,0
CUST_029012,624,1,19,20.815092881450763,4,Standard,0,0,10.65,,3,0
CUST_029013,27,4,6,8.282168019869257,7,Enterprise,3,0,33.8,,1,0
CUST_029014,217,32,0,0.0,0,Standard,2,1,1.43,,51,1
CUST_029015,367,23,2,10.919044045066013,3,Basic,1,0,44.49,7.0,72,1
CUST_029016,77,6,15,23.64503485137919,8,Basic,2,0,12.31,,5,0
CUST_029017,314,12,5,2.184081199494252,6,Standard,3,1,22.15,,6,0
CUST_029018,278,58,0,0.0,0,Basic,1,1,2.87,,58,1
CUST_029019,85,5,20,19.725728880325203,10,Standard,0,0,2.76,,0,1
CUST_029020,55,16,2,0.6345604992797536,3,Basic,0,1,24.79,7.0,23,0
CUST_029021,519,8,6,11.352299529529237,8,Premium,2,0,37.47,,3,0
CUST_029022,142,0,12,7.763811523960924,6,Basic,1,0,32.54,,0,0
CUST_029023,102,21,5,13.025991654693733,4,Basic,0,1,20.01,8.0,3,0
CUST_029024,488,1,10,30.15910923136062,5,Enterprise,3,1,18.67,,0,0
CUST_029025,486,14,8,45.77255384831569,1,Premium,2,0,21.57,6.0,1,0
CUST_029026,118,2,10,11.145523338427783,3,Basic,2,1,4.58,5.0,8,1
CUST_029027,751,27,3,11.715843616622218,1,Basic,0,1,6.79,7.0,9,0
CUST_029028,425,2,17,4.295809874250976,12,Enterprise,3,0,16.94,9.0,1,0
CUST_029029,154,1,9,16.554097702092378,3,Premium,1,0,19.67,,1,0
CUST_029030,203,6,20,10.388686667690997,8,Basic,0,0,21.37,8.0,1,0
CUST_029031,473,8,11,11.713488632755462,5,Standard,2,0,9.73,8.0,2,0
CUST_029032,86,13,5,5.5465446400869585,4,Basic,0,0,23.97,9.0,5,0
CUST_029033,230,17,4,6.385445498650977,1,Premium,0,0,42.0,,0,1
CUST_029034,386,4,12,26.466252361175393,4,Standard,3,0,18.75,,1,0
CUST_029035,283,5,9,47.573493385656406,0,Premium,1,0,29.01,,1,0
CUST_029036,342,10,9,8.74275196682264,4,Standard,3,1,9.35,,0,0
CUST_029037,288,9,6,5.0584071743439445,2,Premium,0,0,21.05,5.0,0,1
CUST_029038,81,15,2,0.7798208194891599,2,Basic,1,2,7.12,,12,1
CUST_029039,192,7,16,0.5273501908430938,17,Premium,1,0,,,5,0
CUST_029040,277,26,1,10.302790062010727,4,Basic,0,1,12.22,6.0,9,1
CUST_029041,552,2,15,15.582897007870585,10,Standard,2,0,8.27,,15,0
CUST_029042,387,24,2,1.011836586663573,0,Premium,2,0,21.14,,45,1
CUST_029043,202,4,15,6.594864745716531,5,Basic,0,0,18.03,,5,1
CUST_029044,1337,18,3,33.70773540316566,2,Basic,2,0,5.14,,1,0
CUST_029045,41,6,14,39.13327539042857,2,Basic,0,2,26.0,6.0,3,0
CUST_029046,84,16,2,10.89910507964089,2,Premium,0,0,,6.0,8,0
CUST_029047,152,2,26,35.69506884465057,8,Premium,1,0,9.85,7.0,4,0
CUST_029048,94,9,12,7.179347555450851,7,Basic,0,0,7.93,,1,0
CUST_029049,358,22,1,2.290151372327383,1,Basic,0,2,7.39,5.0,12,1
CUST_029050,14,7,16,38.47473797113331,4,Basic,1,0,20.44,5.0,5,1
CUST_029051,71,6,10,9.341352810117522,12,Basic,0,0,8.53,6.0,0,0
CUST_029052,126,9,6,26.429189857953517,4,Basic,1,0,42.89,5.0,1,0
CUST_029053,419,2,4,8.222260792816183,0,Standard,0,1,,,1,0
CUST_029054,761,2,17,20.044005039910026,15,Basic,1,0,15.46,,7,0
CUST_029055,584,3,22,1.287310236981002,11,Premium,1,0,20.49,,2,1
CUST_029056,73,14,5,7.917357428338636,7,Basic,0,0,10.71,,1,0
CUST_029057,304,2,16,41.950326161764686,7,Enterprise,1,0,24.6,,12,0
CUST_029058,11,1,20,64.81353083326886,10,Enterprise,3,0,20.99,,8,1
CUST_029059,135,20,5,29.72925059772784,6,Premium,1,0,20.53,,6,0
CUST_029060,598,16,1,7.625801438211475,3,Standard,1,0,16.31,,5,0
CUST_029061,222,15,3,2.488112903765373,0,Premium,1,0,9.78,,1,1
CUST_029062,59,4,11,16.284492272322687,3,Standard,1,0,31.94,,12,0
CUST_029063,210,14,8,0.10099957920498756,3,Premium,4,2,25.14,,12,0
CUST_029064,80,6,16,29.369242944338183,5,Standard,2,0,27.4,,6,0
CUST_029065,182,0,7,17.488985124165215,4,Standard,1,1,,6.0,5,0
CUST_029066,244,10,7,6.726179121898678,2,Basic,1,0,7.08,,13,0
CUST_029067,156,4,15,4.568106459782141,9,Standard,1,0,52.67,,0,1
CUST_029068,1008,1,16,5.2724615803589066,7,Standard,2,1,28.9,5.0,0,1
CUST_029069,301,5,24,28.058622790684723,6,Basic,0,0,20.38,9.0,8,0
CUST_029070,675,27,5,33.661253376898856,6,Basic,1,0,15.45,,2,0
CUST_029071,522,19,2,5.603541217407393,4,Basic,2,0,19.34,6.0,6,1
CUST_029072,395,29,3,9.419698696175466,4,Standard,1,0,10.67,,1,0
CUST_029073,250,15,3,1.4653483169545098,1,Basic,1,2,19.57,,1,1
CUST_029074,1,5,14,25.761274625297215,7,Premium,1,0,41.13,7.0,0,0
CUST_029075,346,1,16,32.964494213239114,10,Standard,0,0,27.28,,2,0
CUST_029076,160,0,10,36.11170667869844,6,Basic,1,1,18.22,,14,1
CUST_029077,45,2,13,15.952536371977516,4,Standard,1,0,35.46,,0,0
CUST_029078,214,4,13,22.323485855116388,4,Basic,0,0,,,19,0
CUST_029079,485,11,4,14.417385364543108,1,Basic,0,1,33.58,,0,0
CUST_029080,1190,25,3,2.255278242328754,1,Standard,1,0,13.58,,0,1
CUST_029081,171,17,0,0.0,0,Basic,2,2,1.81,,135,1
CUST_029082,285,13,11,56.90612042959528,5,Basic,0,0,17.77,7.0,4,0
CUST_029083,695,10,11,32.2991287508688,4,Basic,0,1,8.51,,13,0
CUST_029084,148,2,13,27.488058696674717,5,Enterprise,3,0,11.2,9.0,5,0
CUST_029085,56,22,2,1.865087112850852,2,Basic,0,0,46.13,,23,1
CUST_029086,120,8,6,1.4240354012118703,4,Enterprise,2,1,29.13,,5,0
CUST_029087,837,9,13,19.524824106281,5,Basic,3,1,11.49,9.0,4,0
CUST_029088,63,0,13,7.985282128918299,6,Basic,0,0,10.17,,15,0
CUST_029089,145,13,4,10.947214771268468,4,Basic,1,3,3.17,4.0,6,1
CUST_029090,228,5,19,14.93279757504691,3,Premium,6,0,7.97,,3,0
CUST_029091,685,27,0,,0,Standard,0,0,5.34,,27,1
CUST_029092,1013,2,15,57.95096752753508,4,Premium,2,1,,,12,0
CUST_029093,202,0,14,16.073578814136457,6,Standard,1,2,5.45,7.0,3,0
CUST_029094,980,6,16,15.352551328685374,10,Standard,1,0,34.88,,14,0
CUST_029095,64,0,11,0.29917173647105966,12,Standard,3,0,6.61,,0,0
CUST_029096,62,0,15,20.460727564615887,7,Basic,0,0,26.13,8.0,3,0
CUST_029097,1088,15,3,43.60573390588251,1,Basic,0,0,13.7,,0,0
CUST_029098,260,3,16,5.6031291171130935,12,Basic,0,1,17.84,,0,0
CUST_029099,75,8,6,4.17739398884938,11,Basic,1,1,1.88,6.0,1,1
CUST_029100,244,10,7,23.21966191671936,11,Basic,0,0,10.32,,2,0
CUST_029101,558,1,16,26.65116504677842,9,Basic,2,1,31.56,8.0,2,0
CUST_029102,640,5,15,13.696524530903487,11,Enterprise,3,0,22.83,,1,0
CUST_029103,728,0,8,3.6654046387898194,4,Enterprise,2,1,1.55,8.0,0,1
CUST_029104,307,6,18,14.315513936670724,8,Basic,0,0,33.31,7.0,0,0
CUST_029105,736,2,6,33.280490681589804,7,Basic,1,2,22.21,,3,0
CUST_029106,260,1,14,6.8905317832943975,8,Premium,3,0,,8.0,1,0
CUST_029107,340,4,11,73.44598209043616,4,Standard,0,0,21.36,,10,0
CUST_029108,518,0,9,23.984565179337675,8,Basic,3,2,20.03,,0,1
CUST_029109,202,17,4,14.548328226725276,0,Standard,1,1,,,9,1
CUST_029110,27,0,16,5.661231035058697,11,Standard,4,0,,8.0,0,0
CUST_029111,157,7,15,39.671184161758205,13,Premium,2,0,15.12,,2,0
CUST_029112,356,21,0,,0,Premium,2,0,,7.0,54,1
CUST_029113,77,19,1,5.89145403890885,1,Basic,0,2,13.99,,3,1
CUST_029114,58,6,16,19.35202046227724,7,Basic,0,2,24.77,,0,0
CUST_029115,126,12,9,4.676808708635121,5,Basic,0,0,46.6,,15,0
CUST_029116,11,3,17,12.325124345563863,8,Basic,0,2,39.45,7.0,0,1
CUST_029117,496,8,6,11.401618694009814,4,Basic,0,1,30.47,7.0,4,1
CUST_029118,109,6,18,50.980454016999566,9,Basic,2,1,,5.0,0,0
CUST_029119,48,8,5,13.594847883404173,7,Premium,3,1,10.87,,5,0
CUST_029120,438,13,8,3.9049188782414217,4,Premium,1,1,8.1,,6,0
CUST_029121,675,18,1,9.2772145448774,1,Standard,2,0,11.87,8.0,6,1
CUST_029122,7,4,16,83.35690935442528,11,Standard,2,0,20.32,,1,1
CUST_029123,97,17,3,13.06721637962562,0,Basic,1,0,21.64,,21,1
CUST_029124,1060,14,10,38.38751925547601,5,Enterprise,3,1,38.82,,3,1
CUST_029125,177,21,2,0.556460071661848,2,Premium,1,0,21.27,,21,0
CUST_029126,1018,16,2,2.3375754886037816,4,Standard,3,0,29.83,5.0,2,1
CUST_029127,116,10,9,46.964863692500884,2,Basic,0,0,16.54,,2,0
CUST_029128,89,15,1,10.339111220023971,5,Enterprise,2,0,5.68,7.0,5,0
CUST_029129,87,8,8,18.469552349825253,4,Basic,0,2,8.06,,10,0
CUST_029130,32,1,19,63.637033218062165,2,Premium,2,0,22.79,,1,0
CUST_029131,827,1,14,65.23990613084632,1,Standard,1,1,33.81,,2,0
CUST_029132,1424,4,15,1.996652582850936,6,Basic,2,0,18.09,,8,0
CUST_029133,1127,20,5,29.009793335034082,3,Basic,1,0,25.09,,3,0
CUST_029134,697,0,11,12.985861817435785,5,Basic,0,0,23.28,,1,0
CUST_029135,684,1,11,8.134702531055368,3,Basic,0,1,31.31,,4,0
CUST_029136,394,1,15,76.17846812332397,9,Basic,0,2,21.11,,5,0
CUST_029137,638,0,14,54.91242911064792,5,Standard,2,0,17.24,9.0,0,0
CUST_029138,85,13,12,8.240267250596485,3,Basic,1,1,16.43,7.0,2,0
CUST_029139,179,2,14,3.513763630793572,4,Basic,0,0,46.64,8.0,10,0
CUST_029140,373,15,3,10.751845547457165,1,Standard,2,0,10.28,,2,0
CUST_029141,758,1,13,57.74742902544359,6,Premium,3,0,6.83,,1,0
CUST_029142,394,6,17,20.991255733310155,10,Basic,0,1,7.77,,0,0
CUST_029143,666,1,17,57.040564493560986,9,Basic,0,0,46.77,,0,0
CUST_029144,234,0,14,5.749562145316771,5,Basic,0,0,3.96,,6,0
CUST_029145,461,11,6,4.841646853584866,4,Standard,1,0,21.61,,4,0
CUST_029146,1427,7,24,37.18806409255366,12,Basic,1,1,10.21,6.0,17,0
CUST_029147,60,4,12,18.153109466950188,7,Basic,2,0,14.57,,5,0
CUST_029148,954,0,10,12.398132691340729,3,Basic,0,1,20.21,,2,0
CUST_029149,269,10,8,4.888991508850477,2,Premium,2,0,9.86,,7,0
CUST_029150,376,18,1,0.20936763928276758,1,Standard,0,0,22.48,,8,1
CUST_029151,767,0,11,42.05394964622944,8,Premium,1,0,30.71,,18,0
CUST_029152,192,6,11,9.628267620894231,3,Basic,0,1,14.14,5.0,21,0
CUST_029153,198,4,13,5.4682322517258,2,Basic,1,1,29.34,6.0,8,0
CUST_029154,273,26,2,11.069588832620749,5,Enterprise,1,1,11.15,,15,1
CUST_029155,7,1,17,6.670728176895927,11,Premium,4,1,28.01,5.0,0,1
CUST_029156,250,34,1,4.593738849784463,4,Premium,2,0,7.59,,5,1
CUST_029157,125,14,5,15.292163112033425,6,Standard,3,0,25.72,,4,0
CUST_029158,960,1,15,33.09833148212963,7,Basic,1,0,10.72,9.0,0,0
CUST_029159,33,5,11,22.440046440495426,6,enterprise,0,0,37.47,7.0,8,0
CUST_029160,224,12,4,34.737032977880034,2,Standard,0,0,17.16,,5,0
CUST_029161,1075,10,8,38.800836158733034,6,Basic,1,1,36.2,,8,0
CUST_029162,844,13,13,9.360983189686179,2,Standard,2,0,45.27,5.0,4,1
CUST_029163,441,6,9,1.7221525236906978,3,Standard,0,0,62.82,,4,0
CUST_029164,324,28,1,1.1408512169462983,2,Standard,3,1,28.55,,10,0
CUST_029165,120,2,10,6.555670928564464,8,Basic,2,1,21.35,5.0,0,0
CUST_029166,166,0,7,108.73824871515025,9,Standard,3,1,4.05,,0,0
CUST_029167,34,30,4,7.456202805030996,0,Basic,2,2,15.55,,1,0
CUST_029168,562,12,8,26.576590005262805,5,Basic,0,0,23.91,,7,0
CUST_029169,142,8,13,1.3386338779211906,5,Standard,4,0,23.02,7.0,2,0
CUST_029170,402,20,1,4.547634381016572,1,Basic,1,1,15.13,,6,1
CUST_029171,161,4,12,47.21904013699802,3,Enterprise,3,0,23.71,8.0,1,1
CUST_029172,227,5,13,38.92360508358813,7,Basic,1,0,11.54,,0,0
CUST_029173,295,35,0,,0,Premium,2,0,7.7,6.0,35,1
CUST_029174,590,5,12,6.4064151284725215,6,Enterprise,5,0,53.9,,3,0
CUST_029175,86,0,18,4.351540757290103,6,Standard,1,0,54.07,,0,0
CUST_029176,185,4,12,84.56395004658197,4,Standard,2,0,30.66,,2,0
CUST_029177,50,16,2,0.7494384639329605,3,Basic,0,0,34.0,,43,1
CUST_029178,28,0,18,35.47915988588053,5,Premium,1,0,33.34,8.0,3,0
CUST_029179,338,15,4,1.9253885951071024,0,Basic,0,1,43.48,,0,1
CUST_029180,76,2,14,6.122074794022799,2,Basic,0,0,16.08,6.0,1,0
CUST_029181,22,6,17,18.910370131637404,7,Standard,0,1,23.16,8.0,8,0
CUST_029182,830,8,7,5.261218811634737,3,Premium,4,0,18.07,3.0,8,0
CUST_029183,278,12,7,3.812321871649466,2,Basic,0,1,25.18,,4,0
CUST_029184,52,27,24,4.946985953851488,9,Basic,0,0,42.79,,2,0
CUST_029185,20,0,19,4.400825743076816,5,Standard,0,0,3.52,,19,1
CUST_029186,46,0,16,26.03712034141851,7,Standard,0,0,10.32,,21,0
CUST_029187,232,20,0,0.0,0,Standard,0,0,0.52,4.0,32,1
CUST_029188,402,14,11,54.46772308000348,0,Standard,3,0,7.5,9.0,4,0
CUST_029189,374,4,16,41.59460577215721,7,Standard,3,0,42.86,,4,0
CUST_029190,56,14,10,104.46080955529492,4,Standard,1,0,14.66,8.0,3,0
CUST_029191,366,21,4,9.532028162936891,1,Standard,2,0,16.46,,3,1
CUST_029192,189,22,17,14.124973785267878,9,Premium,2,0,50.88,,1,0
CUST_029193,228,15,2,1.9342694575249615,4,Standard,1,0,26.8,9.0,53,1
CUST_029194,590,4,16,12.469934588309814,11,Basic,0,1,22.74,5.0,1,1
CUST_029195,147,5,18,21.273845951229852,11,Basic,0,0,13.24,,3,1
CUST_029196,58,4,16,14.869413888285937,12,Enterprise,3,0,37.81,,1,0
CUST_029197,754,11,12,25.200655631230685,3,Premium,1,0,25.13,,0,0
CUST_029198,87,3,13,50.69591533984801,5,Enterprise,4,1,19.08,,0,0
CUST_029199,127,0,11,5.597014095900635,3,Premium,1,0,4.48,7.0,2,0
CUST_029200,447,13,6,8.684812853241894,11,Standard,0,1,13.11,,3,0
CUST_029201,419,38,1,0.44094634963359636,2,Premium,1,1,10.66,,40,1
CUST_029202,588,13,8,8.80888735539255,1,Enterprise,2,0,17.15,8.0,1,0
CUST_029203,74,6,14,1.5302782559291659,3,Standard,3,0,20.6,,4,0
CUST_029204,158,1,21,33.412883306062575,7,Premium,5,0,41.79,7.0,8,0
CUST_029205,49,7,18,10.372425682012777,10,Basic,1,0,42.47,,5,0
CUST_029206,284,11,13,10.814715820496017,7,Enterprise,2,0,21.17,,6,0
CUST_029207,126,7,22,13.0286010753385,6,Enterprise,7,1,47.17,,0,0
CUST_029208,426,26,3,8.503806117895268,1,Basic,0,2,6.59,8.0,11,1
CUST_029209,1,6,16,3.305336660645554,9,Basic,0,0,58.15,8.0,9,1
CUST_029210,22,7,9,11.110105285142112,5,Premium,1,0,43.49,5.0,20,1
CUST_029211,206,4,17,44.218461430751965,7,Enterprise,5,1,30.66,,8,1
CUST_029212,1158,3,19,62.098634532099204,12,Standard,1,0,13.71,,21,0
CUST_029213,808,2,16,38.4318657573119,9,Basic,1,1,,,6,0
CUST_029214,1867,18,2,15.616214165220741,4,Standard,0,0,27.06,6.0,11,0
CUST_029215,196,14,6,0.059099545049331896,4,Standard,2,0,32.0,8.0,5,0
CUST_029216,17,2,27,21.157428973817836,7,Enterprise,1,0,49.14,,0,0
CUST_029217,133,1,13,0.034802342666274744,10,Standard,1,1,20.94,9.0,0,0
CUST_029218,411,22,5,7.660271379142324,1,Basic,0,0,14.06,,4,0
CUST_029219,53,3,19,71.310031311845,10,Basic,0,0,15.25,,6,0
CUST_029220,130,1,13,31.53975517594579,3,Basic,0,1,13.89,,1,0
CUST_029221,21,0,12,57.376895460790664,7,Premium,1,0,33.69,,9,1
CUST_029222,235,30,4,3.693759591024356,1,Enterprise,3,0,10.35,,0,1
CUST_029223,85,1,16,38.379619114695764,11,Premium,0,1,40.61,,2,0
CUST_029224,34,3,7,8.851109832699612,0,Premium,0,0,28.26,5.0,1,0
CUST_029225,193,12,5,28.12777913342231,6,Standard,2,0,22.29,,16,0
CUST_029226,157,4,10,13.107906203243697,5,Basic,1,1,13.84,,11,0
CUST_029227,281,7,13,38.99045284055831,6,Premium,3,0,7.84,,0,0
CUST_029228,504,19,2,5.259323903298566,3,Standard,0,2,24.24,,7,1
CUST_029229,43,57,0,,0,Standard,0,0,1.77,,57,1
CUST_029230,571,7,10,11.590539232670292,7,Basic,0,0,5.89,7.0,16,0
CUST_029231,9,2,12,26.39677095011691,5,Standard,2,1,24.33,,2,0
CUST_029232,213,6,12,6.965414491180521,4,Enterprise,2,0,4.01,,7,0
CUST_029233,323,5,18,4.131988380366292,17,Basic,0,0,54.25,,2,0
CUST_029234,1148,7,19,1.826169880240949,6,Basic,0,2,29.98,,7,0
CUST_029235,311,4,16,68.48819023447307,9,Premium,0,0,14.63,,19,0
CUST_029236,63,4,14,38.1704357466506,7,Standard,1,1,14.22,,9,0
CUST_029237,266,34,0,,0,Premium,2,0,2.17,,34,1
CUST_029238,183,4,17,14.292606782694673,10,Standard,0,0,9.31,9.0,9,0
CUST_029239,238,12,8,0.09666990629013625,5,Basic,4,0,9.7,,0,0
CUST_029240,80,5,10,23.43080337792844,6,Basic,1,0,43.64,7.0,3,0
CUST_029241,253,15,2,0.8295063406208545,2,Basic,1,0,34.68,,12,1
CUST_029242,59,5,10,4.735476968004958,7,Basic,0,1,61.55,5.0,3,0
CUST_029243,497,2,14,7.501471974790556,4,Premium,1,0,10.36,9.0,0,0
CUST_029244,328,24,1,11.569386210895587,1,Basic,0,0,18.72,,0,0
CUST_029245,29,5,15,51.73094837449543,4,Premium,1,0,35.75,7.0,9,0
CUST_029246,804,8,12,4.763128219501652,4,Basic,0,0,32.59,9.0,0,0
CUST_029247,349,21,3,1.224123908558334,2,Standard,0,0,7.44,,2,1
CUST_029248,138,29,2,3.416166577045404,1,Basic,0,1,18.93,,5,0
CUST_029249,17,2,16,9.589349403461025,10,Standard,2,0,47.76,9.0,1,0
CUST_029250,365,5,59,80.61240866568639,8,Premium,6,0,17.8,,4,0
CUST_029251,170,11,6,1.840267404660729,8,Basic,1,0,13.21,7.0,0,0
CUST_029252,869,7,14,7.228888041606934,7,Basic,0,0,37.01,8.0,1,0
CUST_029253,12,0,9,3.6475192826854865,3,Standard,1,0,28.61,8.0,0,0
CUST_029254,14,2,14,28.745733616057688,5,Enterprise,3,0,22.2,,2,1
CUST_029255,1088,19,0,0.0,0,Premium,2,0,5.9,,19,1
CUST_029256,1222,14,8,1.0296546042094208,4,Enterprise,3,0,16.48,,5,0
CUST_029257,10,9,9,5.777626980490268,6,Premium,6,0,18.18,,4,1
CUST_029258,459,1,21,2.5073250356993224,12,Basic,0,1,7.2,7.0,3,0
CUST_029259,91,2,8,26.3193147179688,4,Premium,3,0,17.16,,0,0
CUST_029260,441,2,20,21.03206959542038,5,Standard,2,0,29.62,,17,0
CUST_029261,741,42,0,0.0,0,Enterprise,7,0,3.59,,42,0
CUST_029262,38,1,22,26.542281967547243,16,Basic,0,0,46.18,,1,0
CUST_029263,99,7,19,12.069100827208311,9,Basic,1,0,14.66,,8,0
CUST_029264,8,5,17,37.13841076876526,7,Premium,3,0,36.58,,5,1
CUST_029265,16,4,16,21.14494254000166,8,Basic,2,1,37.57,,8,0
CUST_029266,10,5,9,2.5937418533812924,3,Basic,0,1,21.41,,8,0
CUST_029267,588,7,15,27.438206825167867,9,Enterprise,3,1,25.05,8.0,0,0
CUST_029268,129,0,16,26.17476868058101,6,Basic,0,1,27.37,,0,0
CUST_029269,248,14,11,11.99334397162452,8,Basic,0,0,47.73,5.0,0,0
CUST_029270,565,3,25,7.793925618677139,4,Standard,3,0,35.51,,12,0
CUST_029271,249,0,13,26.961137505224826,9,Premium,2,0,34.38,,7,0
CUST_029272,204,2,19,16.845126119613692,7,Standard,0,0,,,1,0
CUST_029273,4,1,15,15.346771201438763,10,Standard,1,1,36.5,,4,0
CUST_029274,306,6,16,18.684369659730837,9,Premium,2,1,4.77,,1,0
CUST_029275,48,15,1,14.179239704204548,0,Standard,2,0,18.85,,5,0
CUST_029276,528,9,8,17.7019781228194,4,Standard,3,1,34.93,,8,0
CUST_029277,108,5,16,20.72096860109502,7,Premium,2,0,14.27,8.0,4,0
CUST_029278,409,2,11,26.97142588709307,3,Premium,1,0,14.11,8.0,0,0
CUST_029279,379,38,0,0.0,0,Premium,0,0,0.32,,39,1
CUST_029280,349,28,1,5.500194072745662,2,Basic,0,1,14.28,3.0,2,1
CUST_029281,113,13,8,3.8274908293196432,5,Basic,0,0,38.29,8.0,6,1
CUST_029282,113,3,7,11.124145780829604,6,Premium,3,0,15.72,,2,0
CUST_029283,725,9,6,29.428612211689234,5,Basic,0,1,22.84,,18,0
CUST_029284,4,2,22,2.061798606804255,8,Basic,2,1,26.57,8.0,23,1
CUST_029285,73,4,19,32.22045751456975,10,Basic,1,0,26.56,,5,1
CUST_029286,343,0,17,11.499665180876988,10,Standard,0,0,14.87,,7,0
CUST_029287,619,1,11,21.746427671773557,4,Basic,1,2,29.24,,13,0
CUST_029288,161,25,3,26.12300352058213,2,Basic,2,2,30.86,,4,1
CUST_029289,386,11,6,11.079461114210796,7,Enterprise,5,0,12.72,,5,0
CUST_029290,297,0,16,7.965884643045109,4,Standard,0,0,7.48,,1,0
CUST_029291,24,8,10,34.34288497222423,1,Enterprise,7,1,22.22,,0,1
CUST_029292,354,1,17,29.379560524615673,9,Premium,0,0,12.3,,11,0
CUST_029293,613,14,8,2.127554046432322,4,Premium,1,0,26.51,,3,0
CUST_029294,1783,11,8,8.230177684550778,6,Basic,0,1,21.42,,0,0
CUST_029295,10,0,15,25.053058531792498,8,Basic,2,2,37.32,,11,0
CUST_029296,393,9,9,12.408813528938783,5,Premium,1,0,11.36,,1,0
CUST_029297,195,0,10,35.86465435514977,6,Premium,4,0,19.46,,17,0
CUST_029298,3,0,16,52.091556185994406,2,Basic,0,0,8.61,,3,0
CUST_029299,347,0,18,8.860669315637523,3,Premium,1,0,32.93,,3,0
CUST_029300,47,2,17,39.83208580282635,7,Basic,0,1,46.38,,0,0
CUST_029301,173,12,7,5.818905157701276,7,Basic,0,1,16.5,,2,0
CUST_029302,110,3,13,61.923915490188804,3,Basic,1,2,30.05,7.0,2,0
CUST_029303,163,8,11,1.2427199662477935,7,Basic,2,0,44.08,,29,0
CUST_029304,247,1,18,16.5122982618491,7,Standard,1,1,12.69,10.0,2,1
CUST_029305,162,21,5,17.35001534520873,5,Premium,2,0,22.4,,1,0
CUST_029306,293,8,11,31.49395687422626,5,Basic,0,1,38.27,,2,0
CUST_029307,99,0,17,5.812939098801776,8,Standard,0,0,21.61,10.0,10,0
CUST_029308,368,9,4,8.822106972585102,3,Enterprise,7,1,43.44,,2,1
CUST_029309,701,2,22,25.03849660604506,9,Standard,0,0,14.42,,0,0
CUST_029310,92,1,18,24.64319458604122,10,Basic,1,1,7.17,,1,0
CUST_029311,258,11,8,6.420718048224007,8,Standard,0,0,13.25,,1,1
CUST_029312,381,3,15,63.27396771031756,11,Basic,0,0,49.06,6.0,1,0
CUST_029313,303,2,15,3.383309156370114,14,Standard,3,0,8.64,,3,0
CUST_029314,166,6,15,27.596657049426998,10,Basic,1,2,18.11,6.0,16,0
CUST_029315,375,3,13,19.700744593392454,7,Premium,1,0,5.89,7.0,0,0
CUST_029316,10,0,19,3.0591372260245353,9,Enterprise,5,1,27.2,7.0,2,0
CUST_029317,168,4,14,1.6639220169906395,4,Standard,1,0,7.09,,2,1
CUST_029318,277,0,13,44.97309466374577,4,Basic,0,0,5.43,,1,0
